,Cluster 1 p-values,Cluster 1 q-values,Cluster 10 p-values,Cluster 10 q-values,Cluster 2 p-values,Cluster 2 q-values,Cluster 3 p-values,Cluster 3 q-values,Cluster 4ER+ p-values,Cluster 4ER+ q-values,Cluster 4ER- p-values,Cluster 4ER- q-values,Cluster 5 p-values,Cluster 5 q-values,Cluster 6 p-values,Cluster 6 q-values,Cluster 7 p-values,Cluster 7 q-values,Cluster 8 p-values,Cluster 8 q-values,Cluster 9 p-values,Cluster 9 q-values
E2F mediated regulation of DNA replication,15.287328797168206,14.070890590232747,39.05021695194574,38.484687303876065,2.1028646649982856,1.489347291063925,3.031499194692325,2.7517183223950776,5.473966604436396,5.1720982021763104,7.4951326086104455,6.93190691545033,8.510318171130384,7.761711143144358,2.5129189758954977,1.9878008728625935,0.9230443188320752,0.8359174090967287,3.8114727094512397,3.6015345018768716,4.417652987325976,3.868000101355134
Removal of aminoterminal propeptides from gamma-carboxylated proteins,3.8666645145333245,3.429524968112356,35.02579227741485,34.513804204082994,0.8429719007814608,0.6282536742402753,0.38107778662619735,0.3652990302371564,5.880416357681908,5.561430686374612,5.8207660834655846,5.364295337983556,4.336320012498933,3.8652292784125692,0.8088254168620238,0.6552190548801908,6.426274103752628,5.981038287245485,6.723921236537292,6.418682928081548,4.40896882369932,3.8600576876643884
TNF signaling,0.7884089641432296,0.672997336410659,0.7591166665321993,0.7244766927838187,0.9048066977272466,0.6729315206109406,21.820538551421084,20.777887648631744,7.686106555715372,7.306815695679696,0.3757521849258088,0.359103969824139,2.1680364099220104,1.896941716809856,0.3047860581638512,0.30268699906600277,19.656828541217138,18.159563724705983,17.153461947307893,16.566627480954427,4.393794306039908,3.8456236552345002
RNA Polymerase II HIV Promoter Escape,2.7741835228837872,2.422105691884395,21.11439202210111,20.76513124626695,0.3683051293988628,0.33524976067836715,8.942570804377976,8.359761338863342,2.2521483177548536,2.097006978139567,2.1948503981339385,1.9675935289673705,22.549178035417633,20.94837262699941,1.5896798490802713,1.2654246148593848,6.977821347511002,6.4916012641431236,4.19666787896224,3.975028478340972,4.390817002028522,3.8441235447626023
STAT5 Activation,1.5193795171134061,1.2942377226560684,31.82509130545808,31.353380593419317,0.6484046785209513,0.5099972680016843,32.87352109139965,31.515753731667722,3.389056342770036,3.179118135195668,4.82529382828643,4.4327643622952895,2.666559803348114,2.341862539082042,0.563360706078897,0.46692158647726933,1.693481513052681,1.5444414153908508,22.56474432668342,21.792003618980672,4.390817002028522,3.8441235447626023
Acyl chain remodelling of PE,0.34685274473412087,0.33431904315822697,17.41263221369009,17.101003974140852,0.8412577827093503,0.6272828118521987,9.95468564806927,9.335106238775968,21.402713604456483,20.478601805663125,6.173789878370004,5.691401829998514,5.61891981475502,5.070749163949612,1.5431518930288355,1.2294210011193627,1.4517714757015028,1.323328649711629,28.709897811684442,27.794489600412962,4.384865747714649,3.8389090073037706
Signaling by PDGF,7.307531564353369,6.611899094075382,2.6240716598649496,2.525009981074721,2.4008568352176316,1.6534219927796552,34.008731664913995,32.58401751555145,8.229911379665404,7.831132964397263,16.12871913344182,14.845334136875747,0.5807376685711103,0.5244772891550675,1.7211375830887155,1.3647996085699923,3.287802042448809,3.0217596016288293,2.6405998335810357,2.481851875464619,4.3651504363458375,3.819929165174071
Interleukin-10 signaling,0.33427839746202015,0.3251795688138048,44.053008671706706,43.43168159614388,0.47916379457820935,0.4019047633656603,1.8251735859068752,1.6450854010102598,51.85947979883508,49.144731038110024,0.6161517569878865,0.559414392919939,1.835167451211563,1.6022195000251138,5.308069424127882,4.115112313041945,1.0758597869260125,0.9749528480770218,1.1090757343096829,1.033315132928305,4.349790510564504,3.805303465234402
DNA Repair,11.840211334848926,10.81120431272613,96.4672487305693,95.0998299851612,0.7857852138588962,0.5882977867448456,0.4577006768623387,0.4300347607416497,11.944308140684683,11.389067978137456,9.67119310970604,8.971384698773917,4.965713798367476,4.46181840295731,2.9601614469007806,2.315450552783476,7.982213741854518,7.421279845473988,0.5444487101592104,0.5174517972238096,4.348982924600877,3.805228865912117
Downstream signaling of activated FGFR1,0.8966732285980695,0.7620044846875823,93.65721509561754,92.38179902872275,0.6646113491940254,0.5186696247177863,1.7096501329343965,1.539279516167149,3.24587044902417,3.0423363894354982,1.323347537884473,1.173856120579627,0.34607440769195935,0.33452854880366234,1.2080942313912308,0.9635353769517235,0.4163007045288429,0.39588040456372986,23.515796719559614,22.722734434318156,4.339298375655147,3.796276068583319
Signaling by TGF-beta family members,2.5344879944074954,2.2106743407858147,11.492862499699623,11.258120681931715,2.823704945021163,1.9571453012875017,3.141132541412132,2.854923511325061,10.332374664874955,9.848074825528169,2.258262748174437,2.026502396699429,6.949397889652058,6.30004209048899,1.1621006420658473,0.9295809228830614,2.797262363635093,2.560358079248792,23.857254048604656,23.053662896619574,4.338223053389961,3.7959312670654883
Nicotinate metabolism,1.8174806052594892,1.5594773398823738,38.61349549671499,38.052561600334464,0.5960449969160786,0.4784427240247142,5.709803858715155,5.2473011484632135,0.38038442391986366,0.37021511289110315,1.0520507784281323,0.9341738963073193,7.388391428701231,6.714047196890331,0.338174229153946,0.3245615345214128,21.40989579102657,19.774328276349138,13.343581373465941,12.871249797158601,4.3186243742953225,3.7770618819825366
PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1,0.4526251452831496,0.407193265124202,28.116793905058806,27.697612244296224,3.6958318740692344,2.502874762983298,0.6693320775557252,0.612833271297623,0.9505839745894681,0.8807659217779957,10.239794711240533,9.484087342836567,9.833083960773497,9.015962291338878,3.2813874859704355,2.5564589900440335,7.774535905758027,7.2271044797811435,12.924328662972025,12.461825952720083,4.31326345839323,3.7731558876767908
RAB GEFs exchange GTP for GDP on RABs,0.9149691820521495,0.777999358022314,70.84293488730087,69.94937200918466,0.3255938046294513,0.31201846926758614,8.322347016674078,7.756817368604398,10.595653874357518,10.10035865070927,22.538349844175396,20.522571087786353,10.41586429513089,9.574726731402297,5.115173878806301,3.9773420740464482,8.634336420369443,8.022535627649757,12.914793697258435,12.45289796751327,4.313263455741402,3.7731558876767908
Postsynaptic nicotinic acetylcholine receptors,1.6285696396548455,1.389855038008234,28.217592985612157,27.7967589659182,1.1866518523116611,0.8681024386823377,17.012581548639965,16.14909113663398,5.257485519914955,4.969423276579134,2.312399312067914,2.0769378678190242,22.676821072010178,21.058982324293172,0.778837016751133,0.6324998804597743,8.902163724360674,8.272883933522287,22.01327599504157,21.26231506166207,4.301482437954098,3.762100508290387
Neurophilin interactions with VEGF and VEGFR,4.665469265978579,4.170828593293574,48.818577120505886,48.148172094675935,1.7249285394510576,1.2314890620243815,2.8834844533196327,2.6127804885126493,10.80512723281614,10.298550998758202,16.376456859160964,15.072485331813116,5.756489402309172,5.200856463411881,0.4895661581298979,0.4176834059653044,30.708437933019983,28.16372175220604,9.151857499310369,8.788808438990577,4.298005102508096,3.7593476008387174
Synthesis of Leukotrienes (LT) and Eoxins (EX),6.942600353990635,6.283802998594725,0.5898713590603889,0.5642093687392524,0.7074774229998656,0.5439229647212925,25.99731638898496,24.84187563916691,32.080862423396596,30.871263640991444,7.667714454200947,7.091268391642169,1.5206353775091108,1.3230825147340253,1.272826471473256,1.0193510783719835,3.4108035975711544,3.1373571235392617,21.088107466176208,20.376603760264295,4.28891790718791,3.750983627137628
p75NTR regulates axonogenesis,1.2506700835349776,1.0629063913699135,48.16869264377223,47.50219141485115,1.3421806789313526,0.9703478352903783,3.586077322222412,3.2657802423235682,1.790519880360157,1.660102344002628,0.8646985824108051,0.7760334379555247,0.7751651064359912,0.6831483108756505,7.312509078039914,5.658458157668465,0.459529888913638,0.4289529908891689,1.7815367535818794,1.6653049282837054,4.287849526786022,3.7506372659908247
TGFBR2 Kinase Domain Mutants in Cancer,0.3573570006910716,0.3422291979316257,73.94456946729382,73.00797190192044,0.6652256640298908,0.5186696247177863,24.05536743552603,22.958666771513062,16.463603446909342,15.725433904824392,5.624806124658419,5.180736200078066,0.40409416656030195,0.38241249975947095,0.8677399508944881,0.7023010490889263,0.5495533588268096,0.507157344638173,17.42618399471149,16.831185857871013,4.273440842577867,3.7369494026649965
Abacavir metabolism,2.6619644146739767,2.3219639999590207,29.85256094624227,29.406156099468276,0.7237058712009058,0.5542642269416701,2.9309200715133548,2.657473597481462,6.40995251491173,6.073147134442454,6.320667694290922,5.827333171408201,1.1579821695115655,1.0028408298962792,0.35524979349500074,0.33554469159123507,12.906144091095587,11.954823323933464,0.34490781970958473,0.34027642409634123,4.260389580438309,3.7246177670064182
Defective ABCG8 causes gallbladder disease 4 and sitosterolemia,1.4027675574204381,1.1958746683912092,35.78442293065606,35.26210222526221,0.3331348190172086,0.3171388610823033,8.534762620362486,7.964588067247043,6.665603745598203,6.317277942099116,5.1887488431006314,4.775030078039553,4.270314165330687,3.8045622847052085,0.5493157837069734,0.45668084458280145,8.758266036923287,8.136062483803833,9.038668392279357,8.677066177768276,4.258260865679755,3.723207488279202
Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes,15.86617191747271,14.61754902716585,9.28459523740555,9.074996455000397,2.1673608903274983,1.527652791103127,5.396954833220871,4.951719016713728,33.572712088867476,32.32036132604138,0.490959712025341,0.4529045609251478,5.065968022322469,4.555339244253334,0.6482052472952213,0.5319734219970473,15.395780625689413,14.218850960037628,5.4915747547054785,5.221037842974165,4.254802963470741,3.720466835584005
DNA strand elongation,12.961541130508687,11.837856976810126,72.65112619898625,71.72701440019289,0.5217016746433127,0.42983873585651633,0.3528036639526852,0.3419907946704677,1.298601772627351,1.2016394065986897,0.4265191233346738,0.4010792217332343,1.312941862621634,1.1435002183623983,1.5481317946018256,1.2317571200281219,1.155107465860814,1.048349563682929,9.529271590820375,9.155957354673454,4.2510808123323836,3.717460751354619
Toll Like Receptor 3 (TLR3) Cascade,0.5278333117697315,0.4631491122223535,36.98084320576441,36.43488646535353,2.2710464563842074,1.574891244389305,2.285920661588338,2.063095318116092,1.1848649015501398,1.0964565082001223,3.473543517903581,3.159764236404177,1.0476435032440596,0.9077937317779455,2.2312434102066705,1.7747726647246418,8.088996859179355,7.51726289870839,23.240625290657224,22.452733238881855,4.2494861581906616,3.7165809854103746
Calmodulin induced events,2.722076993728031,2.3742179226563516,7.183293650975743,7.0006620064994864,0.5036607749048988,0.41832161328255796,0.7838768225232059,0.7120869412079368,4.5399378708439855,4.28193460546687,0.6750163642119529,0.610332164664575,0.8540580059630165,0.7464961026633681,1.7465686645690972,1.3835196042493039,15.121666266163901,13.96019355157594,30.974177441637142,29.991822440735053,4.243641934127634,3.7114504747074872
Regulation of HSF1-mediated heat shock response,10.971158825501513,9.996772754270697,1.4676840169034577,1.399955290245317,1.8093690919083283,1.2898278806860226,1.622425912557023,1.4618633509013454,11.13102548926155,10.605907386228646,3.1206623785071974,2.8271060860878867,0.9781743216387733,0.8483219050511633,3.064109089775251,2.3907530142084163,12.328579924864455,11.43501704674824,0.5275427988358873,0.5016586061656194,4.239129000564665,3.7076500835224095
Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,18.89722751808523,17.50469805209409,35.66918834571415,35.148953926871556,2.09565810340163,1.4838573106819437,0.6248732627680251,0.5724100177650955,31.104638312676578,29.92455012777996,19.960797022261875,18.267237560606752,8.174297874346657,7.448553729320134,3.2341395999208316,2.5204752204879917,13.452857763450682,12.428305082754136,6.453181130507075,6.1525697319664925,4.231436618829771,3.700669077019303
Urea cycle,0.6258680809762928,0.5395082503015445,19.585864000269503,19.253582561560272,0.9163595470399859,0.6816177292720768,2.6453794014713368,2.3903999567130136,0.34259819351328674,0.3381783908308565,4.504195371239495,4.130523188525336,2.4137108094651216,2.1151863658386305,2.4774080403149137,1.9633730135538674,32.449808621494824,29.610121124161466,46.74207733234478,45.106509817667344,4.226665938297517,3.6966086083900556
Diseases associated with visual transduction,1.2465289823597996,1.059653690957145,18.063772374545934,17.74347529464709,0.36772398632187697,0.33512030197064896,1.255316381918786,1.1282785862126374,29.30514628266696,28.158599246008894,6.760936427219884,6.237219275343442,0.35613817979931384,0.3429574041301815,0.6530161133764074,0.5348644482778078,0.3136859759139086,0.3122177004881747,35.54018234845342,34.422030683354826,4.218192106091881,3.688843828557274
Opsins,0.8882070809187901,0.756657094162353,44.9759955413872,44.34313392008569,0.5944439824272347,0.4771161452365685,5.299541815690353,4.863546655918123,0.4044025422410194,0.3914375650766518,2.76612077082773,2.4930671457433875,0.48791076560102076,0.44962697828501613,5.040692945011792,3.922541279913193,1.4574900682329104,1.3287656898948264,8.292466521130716,7.9510895775869574,4.213429727685887,3.6847893467740325
N-glycan antennae elongation in the medial/trans-Golgi,1.4154164653481838,1.2068845017246497,72.45004084548071,71.53806581004763,0.9944148826183699,0.734129854644448,1.0708910066408381,0.9630607718640694,10.288504331021931,9.807386150461335,0.8736818551025924,0.7842455453392064,6.391419546708697,5.778761311495474,0.5251238106793491,0.44238464071132794,3.8907645092182004,3.5888961069581145,28.20199677064006,27.29848778266829,4.201272768491822,3.6733391322142164
Metabolism of amino acids and derivatives,0.45157699927118294,0.4066098537546598,4.764750211914253,4.619082610889612,1.1564865139464566,0.8487806941960511,14.964183730027392,14.178853895016625,4.805999115635637,4.535295150828654,0.32233683595669427,0.31558382165456356,4.2646421463753486,3.8045622847052085,0.5493157837069734,0.45668084458280145,0.6764727437538953,0.6168624178402177,4.789664823762178,4.545840816337086,4.1996885167934535,3.6724604769048566
Peroxisomal lipid metabolism,0.8648121182891059,0.7369318499969372,101.62085183256478,100.01161325660969,2.107843116110263,1.4923532635059076,0.5100073676686517,0.4755941203581551,9.972099874676257,9.511693501038106,15.35445723408935,14.164753280401136,2.6537041826200034,2.3312125832366184,4.429504439740737,3.461000550735875,1.702401590194336,1.5523188937213654,18.915133049719707,18.266710214356685,4.195465468176465,3.668941880156685
Defective C1GALT1C1 causes Tn polyagglutination syndrome (TNPS),2.353585497404124,2.0460687563267816,28.765357814849835,28.333344426745793,2.0412127435506653,1.4462146067101898,0.5489548026333877,0.507342611301198,11.14071889583521,10.61419530781543,3.9712326997631426,3.628474850502998,1.2878832918354308,1.1206015535367564,0.38486917208145416,0.35249115387295143,0.9510944562627943,0.8601116956716656,27.354904720852765,26.471065259674152,4.190717359440974,3.6648970824767675
