,PIK3CA,TP53,GATA3,CDH1,MAP3K1,KMT2C,AKT1,CBFB,RB1,BRCA1,BRCA2
Synthesis of IP3 and IP4 in the cytosol,0.3581379485210899,32.89849367734599,5.912674678791523,1.385284326918627,0.33639079244735726,0.8175778761172785,0.3939779980606769,0.8249092530416857,1.033522371758339,1.764641774395333,1.0930359372219305
Activated NTRK3 signals through PI3K,5.45709477106753,32.88738370477133,2.9460606298170866,1.5799764142028532,4.055478459550719,0.3561897575443413,0.5940647204580252,1.9230862576782932,0.3120122206097085,0.45816650107948836,0.3603546423573708
TP53 Regulates Transcription of Death Receptors and Ligands,0.40164788627983966,32.88738370477133,1.1047210090880846,0.4271139474041321,0.3874495628770869,0.4893401938607743,1.0484535093130698,1.3081233883354442,4.594685304177708,3.556344596646467,4.143753547449056
Oncogenic MAPK signaling,1.514992430484099,32.88098191541981,0.5483763414556764,0.8518346211328943,0.5645529254057836,0.32029360163321846,0.9727354453569992,0.6776607905509207,3.4325262619607932,3.378903163195108,2.1457754321107885
Interleukin-10 signaling,1.257689059007001,32.82893908522216,3.0024781750996112,0.7720317459195846,0.570940234652465,0.42028689063152036,0.325585647975431,0.4352088465632776,1.34003887412025,1.5114868739190541,1.3954141552492383
Synthesis of PG,0.30314094274447384,32.75077236537494,4.088319108604803,0.5688972910360572,1.020519835642948,0.43220026962299296,2.057528284201801,1.237589323483971,1.1889302989252986,1.574222147779794,1.5391710376541536
Apoptotic execution phase,3.112149816483241,32.69841199901769,0.6490360495511129,0.3690865426019528,0.32019791448682167,0.3112073494659079,0.7970729550478032,1.3974600996621207,4.751805964565698,4.555759844389646,3.1088518076017326
Transcriptional regulation by RUNX3,2.525322568085259,32.67769484390549,1.2730988927979332,5.236660289104224,2.0358266856559077,0.3783524200832869,0.46254591211811114,0.9876185726026886,0.9673097979256492,0.6550863833135265,0.35004268252148923
Loss of MECP2 binding ability to the NCoR/SMRT complex,0.4116495873157796,32.66583155457753,1.287814449986899,0.3320887224613866,0.4362342359797119,0.5703234099117711,0.4142704561833038,0.5715677646187811,1.6872976835711457,0.868312186698366,1.481146571287085
Metabolism of ingested H2SeO4 and H2SeO3 into H2Se,1.5914552594656397,32.64006837621804,0.9058284040777267,0.3586357224546564,0.7022013989375568,1.0294489957657562,2.508696926376797,0.5676508758296088,2.110844905828624,3.0229211057538605,1.7464766100209268
SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs,10.937344844627692,32.635790440483525,1.3235659305966605,4.995766654164996,3.8216373175122045,1.5986031896975166,1.334552450038012,2.187279632861801,0.6655246769132027,0.31022211949411227,0.6325188373966162
tRNA processing in the nucleus,22.561957830554032,32.584362115287696,4.159657123155504,8.468444589432634,5.401248744702258,3.3814504693070457,4.491569063255856,8.60002423342523,0.47165076424626573,0.7864488221875536,2.3257368402644487
Intracellular signaling by second messengers,2.572534905398808,32.56451851704566,1.0484810175219925,1.6319821451439647,0.9921101243914678,0.37452198971238837,0.449472500394322,0.3796557227761456,2.469684134150016,2.191110892286626,1.4987946939555639
Processive synthesis on the lagging strand,28.265329746847545,32.46398412128309,7.496755317070958,6.825102835738741,9.504299187888133,2.2949986159424394,4.118056679938403,10.011992620057127,0.7582899384877486,2.5161014748044717,2.753974918623808
RUNX3 regulates YAP1-mediated transcription,6.3199150208866,32.452995103749345,5.017358509436483,0.6081860252918911,0.701432127692835,0.37452198971238837,0.4103825431740977,0.9571082366065751,0.8012237896997667,1.044308194588306,0.9242905928140684
Trafficking and processing of endosomal TLR,0.31676254331137477,32.421016537588706,3.630710598886536,0.5288013938819174,0.4502121874706141,0.42028689063152036,0.3677631854726326,0.41296817328819696,1.2060544867619285,1.5370584523269153,1.7870448754762236
Intestinal absorption,0.3264386274406115,32.377307674613014,4.821044138858368,0.639453962296698,0.523409645514797,0.3786207435041868,0.45477184062601983,0.5893792974071413,2.5122742249735164,2.5079938346386164,1.1846764368584313
"Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation",6.614039173329537,32.37471880877878,2.9478160197846686,4.586131341466687,2.8320494721382974,0.5225344907796894,0.4669888745228453,3.38205843248052,1.0063621995555516,0.39321610637070226,0.4109318240700835
Interleukin-21 signaling,0.8341917361204831,32.269875810756105,3.3948664758201548,0.436870414073161,1.9753099009800832,0.366159150146493,0.6605239999831581,0.3850044537524138,0.5970409953022148,0.4774282591331602,0.6091006922444775
"Gamma carboxylation, hypusine formation and arylsulfatase activation",0.9353574808252165,32.15768112314701,1.080971023886977,0.8051269360377548,1.0602126315134834,0.30497788314424656,1.1396043323933296,2.0738633460739897,3.7476898681762556,4.107155332442395,3.1160452074257905
Cell-Cell communication,1.0709617524074087,32.13796523103165,3.5950655467061234,1.3406252286971607,0.7540967300947479,0.3583090715003001,0.49075931833878284,1.696865030308666,1.4290138007272162,1.6524180561977113,1.8467196126335366
AMER1 mutants destabilize the destruction complex,6.628634953017733,32.08771490318236,8.802993256671703,5.6932214367223875,6.620552232735164,0.977959454984068,3.297149037573641,6.825624133789083,1.972955391264039,3.4805113989782446,2.753974918623808
Protein-protein interactions at synapses,0.37265375092513947,32.08771490318236,0.9415335968285623,0.6289645635910838,2.979759235268897,0.3670865985674991,1.7305210763017624,2.8881507054246356,3.7023544610547146,2.7987793952125704,2.5131455500360493
truncated APC mutants destabilize the destruction complex,6.628634953017733,32.08771490318236,8.802993256671703,5.6932214367223875,6.620552232735164,0.977959454984068,3.297149037573641,6.825624133789083,1.972955391264039,3.4805113989782446,2.753974918623808
Truncations of AMER1 destabilize the destruction complex,6.628634953017733,32.08771490318236,8.802993256671703,5.6932214367223875,6.620552232735164,0.977959454984068,3.297149037573641,6.825624133789083,1.972955391264039,3.4805113989782446,2.753974918623808
AXIN missense mutants destabilize the destruction complex,6.628634953017733,32.08771490318236,8.802993256671703,5.6932214367223875,6.620552232735164,0.977959454984068,3.297149037573641,6.825624133789083,1.972955391264039,3.4805113989782446,2.753974918623808
"AXIN mutants destabilize the destruction complex, activating WNT signaling",6.628634953017733,32.08771490318236,8.802993256671703,5.6932214367223875,6.620552232735164,0.977959454984068,3.297149037573641,6.825624133789083,1.972955391264039,3.4805113989782446,2.753974918623808
APC truncation mutants have impaired AXIN binding,6.628634953017733,32.08771490318236,8.802993256671703,5.6932214367223875,6.620552232735164,0.977959454984068,3.297149037573641,6.825624133789083,1.972955391264039,3.4805113989782446,2.753974918623808
Toxicity of botulinum toxin type G (BoNT/G),2.3191987184552327,32.0242049417582,0.6316026797922869,0.7743066931401407,0.4437747542984658,0.7505847558883421,0.5660592969487545,0.36392291122004183,2.8761657013367397,1.5305061465759198,2.046848223474318
Processing of DNA double-strand break ends,25.158788352548658,31.96867555982155,4.010579208227771,8.622789934477089,7.694593678302464,2.63117229422339,3.276615678011633,9.86833565440083,0.3219823156255949,0.8394708439671448,1.0657772682420275
Formyl peptide receptors bind formyl peptides and many other ligands,0.5139930129902583,31.956508459689488,1.9959360139583555,0.7167038914069078,0.3406886772726648,0.3520640029725974,0.48152447025967293,1.0916005246892035,1.8755286923073795,1.4825247393097416,1.8166919164796298
Toll Like Receptor 9 (TLR9) Cascade,1.2940327768195992,31.954965254852134,0.6388223702789675,0.35734165505321214,0.4136288645659178,0.46935248480808567,1.316627375514559,1.388861787897088,4.330190419220627,5.671378183812546,3.6186993268821013
Diseases of signal transduction,2.2936687945096352,31.910526600017462,0.8997837963323054,1.6188411840151535,0.760837937916541,0.41032531057875715,0.464289961621847,0.3418741046362448,2.6213965557977845,2.2313655200968383,1.40541690530906
Defective EXT2 causes exostoses 2,1.0312667900334231,31.867158976982918,3.4510051893720366,3.4743369606370123,0.41850746600493455,0.43661999458020806,0.7635873709494331,0.4339450283558418,0.5332338305179058,0.590556413937766,0.6525679040708969
"Defective EXT1 causes exostoses 1, TRPS2 and CHDS",1.032067172262097,31.866655230730487,3.4510051893720366,3.474708737562715,0.41850746600493455,0.4364608871245037,0.7634898561621491,0.4336412306309459,0.5332338305179058,0.5907150101765938,0.6525679040708969
TNFs bind their physiological receptors,1.0327973993077775,31.820822454004286,6.6537744048254135,0.7783402952071998,2.0781402934320194,0.3361564698997812,0.8473849655874968,1.223191661309106,0.3415350796297797,0.3233913851051472,0.3450317236697323
Activation of caspases through apoptosome-mediated cleavage,5.616666342425923,31.762562161440936,7.855079901318322,0.8401357854977398,3.06954061728876,0.656156099950948,0.4164598316119477,3.8474398298084407,0.8335002300537131,0.35023855840246354,0.5880342327123437
Cellular response to hypoxia,3.569713466082309,31.75375117688075,1.8669110736455878,8.086343789945548,4.490877163949564,0.45215393336722187,0.82245108248209,2.236827791802371,0.3667398332082177,0.40328828564778685,0.754292355647463
Synthesis of IPs in the nucleus,1.1260708973473335,31.713394099948623,5.26646394185268,0.6018913993053538,1.8355030313040148,0.5059710201517632,0.3494148524410652,0.4713237398288011,0.8123805701045056,0.5195552349287368,0.621162542793791
Scavenging by Class F Receptors,8.219602539541903,31.673477329476217,6.270304764713975,8.222048947404073,3.6950116040677763,0.5896093603746551,0.5913362676668498,5.660136867467177,0.6550307818570762,1.4508166339258104,0.8872460110330956
Astrocytic Glutamate-Glutamine Uptake And Metabolism,1.6807878559808924,31.600760315822118,11.478236604478816,0.3392590924195829,2.9045575315669914,1.187104989184682,0.893381643966791,3.729863040842172,0.8783800096640535,0.5039958753641562,0.5212316403303014
Neurotransmitter uptake and metabolism In glial cells,1.6807878559808924,31.600760315822118,11.478236604478816,0.3392590924195829,2.9045575315669914,1.187104989184682,0.893381643966791,3.729863040842172,0.8783800096640535,0.5039958753641562,0.5212316403303014
The role of Nef in HIV-1 replication and disease pathogenesis,0.3825817300206856,31.499265881273356,4.545845371786453,0.40909387321892954,1.1437427936258138,0.4909719180597586,0.49801705337240043,0.643155080297142,1.1761630563579137,1.2053521630611908,1.0540021900338727
Small interfering RNA (siRNA) biogenesis,9.777645372081887,31.453286018044583,7.364480661187323,1.45818412598895,2.3158035160297357,0.32059009189162646,1.3606772295731737,3.11933669000497,0.3112762627529615,0.7665565472123298,0.7638431583383969
Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,3.6266556916195833,31.410038501901006,2.210027325811076,8.352225914743448,4.997157438739695,0.4127089359535942,0.8705342699165639,2.4144195908885466,0.3251558901651644,0.5107979892536081,0.8965378459722729
p53-Independent DNA Damage Response,3.6266556916195833,31.410038501901006,2.210027325811076,8.352225914743448,4.997157438739695,0.4127089359535942,0.8705342699165639,2.4144195908885466,0.3251558901651644,0.5107979892536081,0.8965378459722729
p53-Independent G1/S DNA damage checkpoint,3.6266556916195833,31.410038501901006,2.210027325811076,8.352225914743448,4.997157438739695,0.4127089359535942,0.8705342699165639,2.4144195908885466,0.3251558901651644,0.5107979892536081,0.8965378459722729
tRNA modification in the nucleus and cytosol,11.296241566312357,31.395489968989285,5.999275309764647,4.306752675339271,2.1387836441312706,0.31936838346539126,1.295947448013172,2.0478317772758756,0.55368264935478,1.1009587868731348,1.6049012598573575
Downstream signal transduction,1.566890910824601,31.387135213590962,1.3251625342453257,0.3257199560432466,0.33378814347337915,0.4725893617513514,0.3708487803445501,0.5774832136865153,3.417890424501069,3.240006549146288,2.3185277890422915
Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,3.5203192676758586,31.314431152002854,1.8721738657444547,8.072931641628776,4.539576307886986,0.4296870182402286,0.8156666315225531,2.2268511669962523,0.36022425099708033,0.428108427295452,0.7596662853228526
Activation of NF-kappaB in B cells,2.958270629801063,31.243048081039742,1.8940043579160033,7.607403884341662,4.39388352224292,0.366159150146493,0.7035278668822899,2.014643124534888,0.41988347706001444,0.32499565464511243,0.5963363554765452
mTORC1-mediated signalling,7.97410709650405,31.20054707600756,7.049581263956885,3.9198808016939632,3.1378582987563277,0.3620130071568217,0.7225547726148065,3.1096634854412426,0.3254935740936341,1.2384306142196184,1.136091842074084
Regulation of PTEN stability and activity,4.195549430122557,31.054532650316375,2.7440994418731304,8.170152565807655,5.539380660830787,0.42368011743490364,0.9922131806548444,3.250341236956285,0.356328532233887,0.47405720341545626,0.9267515670964415
FLT3 Signaling,1.2114877809562603,31.042528126692257,1.183672217888453,1.909792444450041,0.8497946834903979,0.366159150146493,0.34445578250921266,0.3183989333052991,1.8027433205413188,1.672545137886737,0.9997546952821184
FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,3.5728357870647867,31.03421846066039,2.25556412458553,8.389733000448487,5.0764138213108145,0.42028689063152036,0.8916323502557751,2.5029064319314442,0.307384320171578,0.5469184744936246,0.9088050468924127
Downregulation of TGF-beta receptor signaling,1.60464811825195,31.023857304428542,1.8388701218293186,2.571640210523309,1.336808243859619,0.9329862111012688,0.4537902693490199,0.7807390811202184,0.922832541681387,0.31570328757333393,0.32842442317107745
WNT ligand biogenesis and trafficking,5.41635686932204,30.88604345757781,1.8334111902340549,2.1837033641524415,1.779302565171471,0.3881262511251627,1.3359592885284186,0.8543390881839742,2.852889932519776,2.785953353293721,2.9071690613869134
Synthesis of wybutosine at G37 of tRNA(Phe),0.7239996553645258,30.793489271490433,4.378195969562881,0.5118296185415067,0.3491220174891812,0.465804293493375,0.464289961621847,0.5007324618548962,0.8951564585394182,0.8611821822786268,0.8186544760717512
Selective autophagy,6.564269218609847,30.77090884700846,6.522417919883661,1.1967451104030553,2.1796819171111363,1.2327655468313181,1.5957904235772014,3.2491643047034664,0.8274818649846404,0.5600381467103895,0.4282082322018105
Signaling by NTRK2 (TRKB),0.668775114277319,30.743639113702194,2.026153874655157,0.5079471092455153,0.6652935910667833,0.3124772655811617,0.6394394711951101,0.5730800396639251,1.5967916669994158,2.10759687690684,1.1042908401874183
