,cluster 1 qvalues,cluster 10 qvalues,cluster 11 qvalues,cluster 2 qvalues,cluster 3 qvalues,cluster 4ER+ qvalues,cluster 4ER- qvalues,cluster 5 qvalues,cluster 6 qvalues,cluster 7 qvalues,cluster 8 qvalues,cluster 9 qvalues
APOBEC3G mediated resistance to HIV-1 infection,38.78225144336979,55.22068593959852,0.3012475178972396,22.502691817705443,40.998954955627056,40.60665668441005,26.392373852385962,47.99810102474092,24.075392308855815,35.70249020181431,38.271199042937354,42.26457288382663
Mitochondrial translation,38.77610842068807,48.70224425490489,0.3012475178972396,21.934026335791835,40.26512631520261,27.839223839312,13.383906109109049,39.400888053436084,26.750210773406742,31.878948194343547,40.267761502793675,37.06065528203245
Deubiquitination,38.77610842068807,51.36183383574956,0.3012475178972396,22.367749919095544,46.18571707422884,39.47859612723565,20.783083045894017,40.52690925582367,27.22738746825989,28.571519064858983,39.0731207538563,34.046823279163036
Telomere Extension By Telomerase,38.66750986951106,51.67096628881857,0.3012475178972396,24.509335692701672,35.40216928958153,23.05363871797781,9.50600580296254,36.43633651323787,27.15713141553329,36.333526051263455,44.71011015426369,41.69752349231129
Transport of the SLBP independent Mature mRNA,38.66750986951106,58.02265847396109,0.3012475178972396,20.263027766852673,27.95844200203588,15.354040306196461,15.01168169113222,41.94533845116816,24.991996438371142,20.435029324626317,34.82019814465169,36.970980008067194
"Synthesis And Processing Of GAG, GAGPOL Polyproteins",38.66136506088953,21.631766943211733,0.3012475178972396,26.105744009075845,47.25821635482382,37.057833884021946,14.399860245407003,40.44786056185519,31.04014173704591,47.89754555515897,56.13083136042305,45.13355468926681
Membrane binding and targetting of GAG proteins,38.66136506088953,21.631766943211733,0.3012475178972396,26.105744009075845,47.25821635482382,37.057833884021946,14.399860245407003,40.44786056185519,31.04014173704591,47.89754555515897,56.13083136042305,45.13355468926681
Plasma lipoprotein assembly,38.61499416170028,44.721709532710776,0.3012475178972396,25.522583226524794,47.21959255520484,43.87772234574831,24.930711884324456,45.87671427783511,25.823525486583563,37.46375918987307,43.38310053112254,35.790884197447426
Signaling by NODAL,38.600116979361545,39.5488226085767,0.3012475178972396,26.501949509368696,38.64455428273125,39.33532211281914,20.706798608426386,40.132921052123756,27.200265984401444,42.29958320305146,45.81178623584746,41.61192207896593
G1 Phase,38.5790883332788,58.4451607851984,0.3012475178972396,19.48279018897101,21.548709492796526,29.077292224800548,29.67976205030989,50.40228993465675,27.242525140464988,27.158677287453134,25.879956347923137,42.75669173519246
Lysosphingolipid and LPA receptors,38.5790883332788,42.08610246155438,0.3012475178972396,22.251960502167844,36.51299484409772,14.763439971587212,5.874558600668455,40.16318028775736,27.570125806119012,41.926733385563885,55.06141355710728,39.49857704318615
Cyclin D associated events in G1,38.5790883332788,58.4451607851984,0.3012475178972396,19.48279018897101,21.548709492796526,29.077292224800548,29.67976205030989,50.40228993465675,27.242525140464988,27.158677287453134,25.879956347923137,42.75669173519246
NRIF signals cell death from the nucleus,38.53361463727804,40.574403209798696,0.3012475178972396,25.24001189577404,50.92059043363569,36.91149630532139,14.916223307410489,41.143527191468046,28.501396885658718,43.54962918213596,57.228699690486806,37.36678945060708
Regulation of PTEN stability and activity,38.53361463727804,52.7527734812448,0.3012475178972396,22.868215684251535,45.28229298651941,41.379606956173006,23.47990765987738,41.01590207318524,25.384552895651552,30.586802806623083,37.730732347465405,36.53946264838688
SHC-mediated cascade:FGFR1,38.50472453498934,48.9580164070856,0.3012475178972396,22.60798313495016,46.029930883118695,42.820607949140864,24.905670751956873,43.731253633721394,26.725722186941976,37.79985621338235,46.32336455817837,36.76803443086185
Nitric oxide stimulates guanylate cyclase,38.50472453498934,44.943671515308125,0.3012475178972396,26.16315813256444,42.22869063844718,23.769291640721395,13.590311940275827,39.1794542092473,29.251898992529867,44.16659745724045,52.56324245657321,40.101624536765776
NTF3 activates NTRK2 (TRKB) signaling,38.50472453498934,29.651966090384597,0.3012475178972396,19.937572703536336,28.635948600869217,12.806362593526458,15.857735667292042,49.28131434679139,26.96444794820856,25.772707877019883,35.26987155959316,37.6521842973585
Signaling by ERBB4,38.49939956724249,19.03854545243042,0.3012475178972396,27.156999689924803,49.534923316197876,33.32807743939183,7.700745570259503,35.59601789809574,30.16322514599151,46.91924265201232,58.5385666447073,40.32254325243298
ADP signalling through P2Y purinoceptor 12,38.49939956724249,46.73108147115745,0.3012475178972396,23.835829339463086,28.27730154280571,18.02144209995282,13.427603022124888,41.98565364892496,29.513358335356187,36.542122024702216,46.42927038980057,40.42535060079738
Surfactant metabolism,38.49939956724249,45.93793173596488,0.3012475178972396,25.896435213783235,47.44680468480498,36.869845169766585,20.822662972146702,45.66045180520535,29.15765745365814,44.184800629279586,56.118325156585605,39.241685289794844
Processing of Capped Intronless Pre-mRNA,38.46096599873269,54.28068731309632,0.3012475178972396,23.52908064077984,43.638292399889686,34.71750851224698,21.540613708063887,42.014673235313914,26.742590514259927,30.015209704458645,43.32883901451752,36.970980008067194
Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant,38.43123781905288,32.283765115709706,0.3012475178972396,22.39456153984392,43.02039648269096,33.22033551929051,14.05942960481407,40.67879172534723,26.629773422327844,40.042674561466015,49.125822185791584,36.7887607803652
Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant,38.43123781905288,32.283765115709706,0.3012475178972396,22.39456153984392,43.02039648269096,33.22033551929051,14.05942960481407,40.67879172534723,26.629773422327844,40.042674561466015,49.125822185791584,36.7887607803652
TP53 Regulates Transcription of Cell Cycle Genes,38.4242245747712,49.99237045595059,0.3012475178972396,17.515046137361942,22.189553087012918,12.595485381720248,16.90815842533134,37.775471111437355,24.075392308855815,27.112533909812026,35.86957100106772,40.213224899354245
The canonical retinoid cycle in rods (twilight vision),38.40936291654219,46.248470252513144,0.3012475178972396,21.756316967846985,46.108511498621695,35.188743634486976,22.88481371615122,45.96236065975109,30.176610693722793,41.05754453584078,51.79685308551926,39.76108313385573
Beta-catenin independent WNT signaling,38.38665769499627,51.45667022467666,0.3012475178972396,23.434021780790943,45.08701230312372,40.97105453271665,23.84433647297811,41.493269353394126,25.57309412448793,30.640297542421635,37.87415558281362,35.36393769413616
Activation of SMO,38.36478774441748,6.97262880768765,0.3012475178972396,26.48928043860323,44.098656578443816,27.535282407698737,6.229958854739951,37.03640370415711,29.260200878267504,45.236212641030384,53.61948657410342,31.081754464421106
Ub-specific processing proteases,38.36478774441748,49.639991636702014,0.3012475178972396,21.16320896969283,44.52602037533305,38.501681574481225,19.852698095884907,39.107770483609734,26.04908706345255,27.411599143996092,38.56198669533729,34.081758851032966
Hedgehog 'off' state,38.342092292943065,53.97481361762142,0.3012475178972396,22.741932574878888,45.033155049142245,40.9731334106732,23.694086960103736,43.43807257966171,25.84786807079465,27.802416318734746,35.23382705682188,36.36449157654121
Constitutive Signaling by NOTCH1 HD Domain Mutants,38.33754912041662,34.501568054398014,0.3012475178972396,22.63413249931792,43.65516341533474,32.37497978940291,11.837980011172123,40.12165964293467,27.114009109839213,37.430175422070626,48.881046698984285,36.59419713718558
Signaling by NOTCH1 HD Domain Mutants in Cancer,38.33754912041662,34.501568054398014,0.3012475178972396,22.63413249931792,43.65516341533474,32.37497978940291,11.837980011172123,40.12165964293467,27.114009109839213,37.430175422070626,48.881046698984285,36.59419713718558
Mitochondrial translation termination,38.33754912041662,48.18283204157685,0.3012475178972396,21.56435068188596,39.535272661228156,27.09296075172395,12.758998074251405,38.51178780713424,26.328919466515927,30.061677052244995,38.250814037396744,36.212299135062324
TICAM1-dependent activation of IRF3/IRF7,38.33754912041662,46.5447003723047,0.3012475178972396,25.764751932044145,45.846857227231766,36.164297307304636,24.078389138368955,43.527454352687144,25.358265190203934,41.380743019999194,52.02911625169457,39.50522408103278
Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon,38.33053058422994,46.38911513857417,0.3012475178972396,25.827689545615872,49.491108851893244,41.14367148405461,24.18572147012519,43.592574571380574,25.066397476956183,42.585323104670174,52.11611693952636,39.006891892620615
Molecules associated with elastic fibres,38.32351130936082,44.788524697923904,0.3012475178972396,24.612209379499923,32.79917712958279,18.97994950748367,9.276479419536006,36.04922721781543,23.764363286506896,40.01296489784921,49.050682300106196,37.565594645503765
ISG15 antiviral mechanism,38.30865499007857,57.70533457040012,0.3012475178972396,19.99803225957477,32.668661460905426,23.663678131456074,19.689402146044877,44.084653404617626,25.84023641846009,21.881645347865405,29.072617271451215,37.861509678016944
APC/C:Cdc20 mediated degradation of Securin,38.30163506266223,52.37689469036468,0.3012475178972396,22.98358077708015,42.80035695318656,38.567195705317154,21.650187232194764,40.621699632663905,24.134198806995528,28.06661581678125,35.16030906802523,35.39953117461565
CDK-mediated phosphorylation and removal of Cdc6,38.29542693890783,52.73117916907094,0.3012475178972396,22.58978682257164,41.925383977821326,37.53080953906113,21.000051689360927,40.68930626134888,24.253252385750795,27.290190987100765,34.15153000355946,35.44833068392807
Signaling by NOTCH4,38.29542693890783,51.18153633774752,0.3012475178972396,23.784513003248133,46.05613524060308,39.7645038123871,22.023649759457104,41.24236730751728,26.38778282235882,31.250122430144458,40.75785097248157,36.73470866261224
TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition),38.264907233552805,35.559916614279956,0.3012475178972396,25.474521197164215,40.19255462772873,19.359095892987394,4.512334424067748,34.55341168771406,28.465367983098734,45.116986056654675,56.170136360028245,39.121422502384114
Translesion Synthesis by POLH,38.23439893484029,54.751142824200194,0.3012475178972396,24.030553455146652,40.49357884697248,27.656276693823415,16.186369836730563,40.83010282217344,26.552365623737145,27.937995969030467,42.07646224004856,36.81541162139136
Formation of tubulin folding intermediates by CCT/TriC,38.22737949460592,53.80562882100904,0.3012475178972396,24.437281024290993,35.237843261850756,31.48587020191297,18.238331536389637,44.64519505849052,26.810890422988827,27.391263819744875,35.951140532465274,37.87487038264597
PIP3 activates AKT signaling,38.22035936131464,53.059198769628196,0.3012475178972396,23.35134696590652,47.49022215933212,42.321078870765554,24.31623056362538,42.71585575156336,26.595274406425474,30.45632740072545,39.563114049557434,36.755436080561815
Disorders of transmembrane transporters,38.213338540527936,54.32250669312243,0.3012475178972396,20.186036741960613,39.69129325492732,34.93809069593666,19.787143431417043,39.29009414950211,24.02477677303262,23.536786235830995,29.08670066844451,32.84048086353122
Role of ABL in ROBO-SLIT signaling,38.20631703777634,50.14829332092403,0.3012475178972396,25.36559283644993,41.961521586628486,39.934502526305366,23.415382175298532,46.424542754732066,27.75753260221113,39.55223643907919,46.69680400462204,38.041866220992695
MECP2 regulates transcription of neuronal ligands,38.192272008347814,38.90755251348141,0.3012475178972396,21.145536315698287,41.88464309034091,32.132587641577715,15.26747247523799,42.7720517512396,22.507025573416634,40.77815000727512,50.7176034070867,37.80308904121982
Cell-extracellular matrix interactions,38.192272008347814,32.8613336788926,0.3012475178972396,25.15879611240579,42.23710281166571,30.706268172835603,11.225547170187193,33.248497018843075,26.81850196568401,40.63865178823548,51.05496592212706,36.53279813923189
Synthesis of PG,38.18524849257967,17.21226955826627,0.3012475178972396,24.24493923884934,39.458033297344166,27.916186704769437,8.303928703946806,21.379022660011447,27.436681693279727,42.744599631022396,47.788492751439755,33.20908723612972
mRNA Splicing - Minor Pathway,38.16337932225448,58.11696102791886,0.3012475178972396,19.831290569650363,30.247224544714072,22.941683530584022,17.91184042580938,46.41918938719055,27.773541363764764,30.820390516494435,34.27929199583807,40.9218008516824
FGFR1 ligand binding and activation,38.16337932225448,47.16709181216641,0.3012475178972396,22.7959071997307,45.01520367997114,41.48580828567645,25.669725033891357,44.09026522655067,26.04218087057511,39.65461551892836,48.20576896924229,38.04853674938196
Downregulation of ERBB2 signaling,38.15635464953638,1.542856611955695,0.3012475178972396,25.507443070686634,38.23080428966822,14.376434458525855,2.1200087493669373,32.66909480262793,24.74309567636079,44.46963452168805,49.713693354064326,31.78027235959485
Ion channel transport,38.11024869856187,6.175263855080529,0.3012475178972396,26.78814666360102,49.4691724943517,35.738519500205484,11.278282603426371,38.34347948941795,30.396740731520918,48.49539969365023,56.70929040498039,36.54612675251248
ABC transporter disorders,38.1032267798239,51.461831540679434,0.3012475178972396,20.306630575371074,41.96825878409683,38.529172552760485,20.96968200494987,37.942635023593006,23.50587017942946,27.056569001458943,33.571556758789406,32.719556404984104
