,Cluster 1 p-values,Cluster 1 q-values,Cluster 10 p-values,Cluster 10 q-values,Cluster 2 p-values,Cluster 2 q-values,Cluster 3 p-values,Cluster 3 q-values,Cluster 4ER+ p-values,Cluster 4ER+ q-values,Cluster 4ER- p-values,Cluster 4ER- q-values,Cluster 5 p-values,Cluster 5 q-values,Cluster 6 p-values,Cluster 6 q-values,Cluster 7 p-values,Cluster 7 q-values,Cluster 8 p-values,Cluster 8 q-values,Cluster 9 p-values,Cluster 9 q-values
Vpr-mediated induction of apoptosis by mitochondrial outer membrane permeabilization,12.314167062867966,11.24533157717675,1.8250370878233984,1.744261482888012,0.5696524091918098,0.46047802452774916,1.242865142641838,1.1173732594521169,2.235831500325345,2.0815871547953417,2.01881878988616,1.807520222603112,5.870500003663257,5.301103059496658,4.398008718511207,3.437225823651307,7.135270569741776,6.638663277174394,9.044514656341804,8.681948413728106,2.2770821683059537,1.945699890335933
Vpr-mediated nuclear import of PICs,6.777597073588334,6.131961164250395,102.50333105518816,100.7885822944631,1.0858230184078292,0.7988037371866628,22.93061997837687,21.861784492685654,33.211763845235275,31.96683710048838,2.040667823692437,1.8280046221934227,8.821637187004777,8.05627843292463,0.9404118444078459,0.7577801999315901,13.320297030660413,12.31311844603329,4.37787935839929,4.149206695046819,6.70268533104133,5.937326576961183
RIP-mediated NFkB activation via ZBP1,3.3501961492753836,2.9550738727059636,32.11472675718489,31.639902809721978,0.5025343284737879,0.41770460325227,7.535902147072549,7.0029969742922615,3.438534306459566,3.226553958060199,0.7956966853129026,0.715173210707909,1.8712740069213092,1.6343697225350078,1.2099104622967316,0.9649837175498349,4.20533846297409,3.8876602522084394,8.237580206686347,7.8971214336366,0.9579944186783408,0.8104164916201039
Serotonin Neurotransmitter Release Cycle,0.949434480390421,0.8052286595472588,31.43322264267687,30.968893884260705,3.8303689205534277,2.5901210354460975,0.37628442849987875,0.3613733936420647,1.6065743685481297,1.4903425432499557,4.580796674366806,4.201004029778598,4.967512754435618,4.462948699182966,3.6004494422019926,2.7981884428092565,2.4905122124144077,2.2726930997625625,15.962824884295737,15.419802577223907,0.6700746462761951,0.5796079813868036
Norepinephrine Neurotransmitter Release Cycle,0.30118896631730585,0.30118896631730585,49.80132845579282,49.11899697390053,5.085187893938244,3.4585752219137347,2.8822213237740875,2.6119077360557736,5.555367791765765,5.248858996352555,5.541828948352683,5.103541991800868,13.72315137988466,12.713838665744852,3.100168296581962,2.4148184356952154,6.707602033757975,6.238063186070336,18.914702010235054,18.2663480750972,2.6462395173469115,2.265441561009099
Acetylcholine binding and downstream events,1.6417690421776154,1.4016007337949352,4.408756342326645,4.272646791569658,0.5113856191111223,0.42246357167177373,1.4375139540590394,1.2930161705279715,0.6354145612343011,0.5982727532297345,0.5574455972424616,0.5094487489292198,6.065711813389737,5.484501961034895,0.39523717636992145,0.3585513206192069,5.818806172979513,5.408332462731582,3.3159995691429898,3.1259713941019767,0.6635512774960716,0.574372175014058
Toll Like Receptor 2 (TLR2) Cascade,1.2731226267232447,1.0830944516822316,55.24044087036393,54.51246384390512,1.6351363279486695,1.1742375423904643,2.2857824743285526,2.063095318116092,5.2690524500384255,4.980408117409873,10.523206447982943,9.745473794722697,2.820423693194093,2.482251889525545,3.1223222493115546,2.4349230963612514,11.08923794471861,10.300059093536927,26.44364200473313,25.58319928580915,2.2673914975505456,1.9373544797637685
Nef Mediated CD8 Down-regulation,2.7519958533140567,2.4027350774798966,2.6240716598649496,2.525009981074721,1.7024328031358629,1.2194084257393194,4.2956891274114115,3.9233630475085577,3.8991096407084855,3.6675914668855283,2.0778501944645367,1.861067172519377,1.263934349208854,1.0997196750833016,2.6702551323860355,2.114622193488745,1.988810683411701,1.8064977871933525,1.5415098543714274,1.4366221866269147,2.0625311060950597,1.7577154687012948
EGFR downregulation,9.143104817836964,8.272629629865532,12.121654579195388,11.876359632237454,1.6240056840780774,1.1671077407148183,6.934252561940319,6.42226448860846,16.02917716244182,15.304545167784662,7.193689097411257,6.641803330008123,0.4832708618223702,0.4463815547222298,2.9910193365822986,2.337630164408842,5.20179369972121,4.833397913446789,9.851676105887591,9.469870505288224,14.648001376307922,12.871125311928695
STING mediated induction of host immune responses,0.42281765062723703,0.38635959162022043,13.1048232509681,12.844538222994176,0.7311248464848634,0.5588903020414577,0.3053763095082916,0.30516685954913025,0.9596627232338202,0.8893525519765989,2.4077979038806077,2.1654398707821767,0.3244490645659739,0.31833362485631234,0.3730984074430909,0.3469918986779232,1.8695030947543487,1.699132477987101,1.776705339694124,1.6610204848484813,0.6289992261871827,0.545694234475295
Cytosolic sensors of pathogen-associated DNA ,1.0496976682582877,0.8927567632978322,22.43228277692305,22.073081311930125,0.6375839885506,0.5024992557303274,3.8835071306464997,3.5471562708695776,1.1347467299164598,1.0506800405841745,1.409868659511634,1.2544279096935869,0.3015587685580853,0.3015587685580853,1.145413731518472,0.9167410681660012,2.535197929691446,2.3149516160125594,2.620477492548907,2.4623327213098745,0.4736418418658553,0.42306478650272633
Signaling by cytosolic FGFR1 fusion mutants,11.911248490384045,10.87547310557875,3.7499727964684286,3.6285101027638262,2.1775013432001895,1.5290539332151503,9.093333187725486,8.505689225365234,15.799879930543161,15.086215551110321,7.17890725820362,6.629254372232778,17.358685656553106,16.138786917508142,4.364898237996744,3.415445406969741,1.481141908230082,1.351007023676805,1.1638549555438094,1.083079350608423,0.8885344713283619,0.7530718775332722
Signaling by activated point mutants of FGFR1,0.47241765110693607,0.42117367244169207,0.4019638548499172,0.3922230534581934,0.4378750757154556,0.3804735059342407,1.9391465324949337,1.7513828403298697,0.8536905062417472,0.7928774809111271,0.4353188903708255,0.4080990908604001,0.36834950130959887,0.35300482239987657,5.358560160042696,4.152341118288923,1.7119096461701284,1.561531007960389,0.3763900920888508,0.3682269677774607,0.5480195827319627,0.48197430231545274
FGFR1 mutant receptor activation,8.402921319106852,7.605940560829549,1.7830232790662013,1.7040095202871017,4.334110491453512,2.9325827977793013,8.271454817882102,7.708994401540099,3.7463861703892216,3.516648624242735,7.6414298600782,7.066560185754376,2.4568220619875394,2.1541136314541376,26.410289051163996,23.394510294774957,0.9413291498141148,0.8521500473321012,0.5745173684852146,0.543040844076077,0.6211365535041378,0.539603678138168
FGFR2 mutant receptor activation,13.092314393893986,11.957349229785736,82.92087197302718,81.84461246925676,0.5346019023916156,0.438162782789988,29.09897784430128,27.86852892292301,22.005909763035625,21.069312252694207,1.0804965408395848,0.9584795465084871,13.053790476493381,12.075438218044964,4.552815476202875,3.5643863275885908,12.590615326559172,11.670005921601886,16.89517222816747,16.323438267696506,11.51584093215532,10.20335355388494
Signaling by activated point mutants of FGFR3,0.3677114881436512,0.34910060320044417,0.8607513441595616,0.8210079736255825,0.7216320444294935,0.5542208183711188,1.958284866460592,1.763035958595071,1.376112989339813,1.2741480853344889,0.6840941022723147,0.6177053525281866,0.42125203909101766,0.3958607283929029,2.136380159570446,1.6946326709091242,1.7826442723153315,1.620563727702465,0.5563148503027882,0.5262355695824074,0.725424157927169,0.6227291855390267
Organelle biogenesis and maintenance,1.6532914750470147,1.4112991636391674,24.269048249572737,23.891758750138333,0.3918061313411634,0.3530647101768038,1.1284677354297357,1.013874759177845,0.6354145612343011,0.5982727532297345,0.37245868919239333,0.3566799328033524,0.9003373144454685,0.7841054891472945,0.7489523975369916,0.6085243377272399,9.711574793867362,9.028234497393926,6.26571042855384,5.969262959148526,0.4675379415791612,0.41883891933461725
Synthesis of pyrophosphates in the cytosol,6.802544973859816,6.154122138496794,53.214210154755726,52.50485642591737,4.843013768232406,3.304356266563027,0.9748851951240542,0.8755603872849383,2.222286729804677,2.068340971073581,10.768251845668681,9.974767925621167,1.912128116669701,1.6705012192353703,1.706878841565699,1.3519655631805272,13.96762257103417,12.901233821290042,9.410326076477823,9.040951046311852,6.583874347575286,5.831731659774353
"Synthesis of IP2, IP, and Ins in the cytosol",0.9509019575806672,0.8061120149522015,69.21445880608381,68.34480808537302,0.31877264081392187,0.3092459357942457,13.087451029825763,12.365034828148168,1.7255164348331795,1.599354017635886,1.567973562328465,1.3919869903847533,0.7793062001854286,0.6862529017896477,3.098158732168651,2.4148184356952154,8.045190505708206,7.4773446149113445,18.559553641561592,17.922172786120687,3.314287807507588,2.87485040132434
Synthesis of IPs in the nucleus,0.749294962283397,0.6403897406164264,19.54732773379212,19.215945455822098,0.5178302635379359,0.4266387791365225,3.1341743622657368,2.8483698915762514,0.6593666227283171,0.6201670849793861,5.221309715440481,4.805959284783571,8.094691004814987,7.37337847458754,0.602417701065478,0.4969965019493147,8.407417592879698,7.814884710427464,8.380353960812261,8.038056901496569,0.728032659559853,0.624210092243499
Synthesis of IP3 and IP4 in the cytosol,8.095469938269236,7.325203849694346,39.36258627655985,38.79396555151303,3.7440659211629166,2.529332216453563,0.8812351555793079,0.7958182079265199,14.116504544049944,13.474689627658444,18.387603589367114,16.864821433624577,1.3896335972570255,1.2070019527807698,9.938906144965356,7.663490078070559,8.672876123779433,8.05677108887143,19.939525820189097,19.265181588378198,3.5112716790216427,3.0438823407655202
Regulation of beta-cell development,3.6135377876939505,3.1981873570370407,28.634073682059075,28.205444423924376,4.0473307945307315,2.7517113415476473,1.6981341693872591,1.5290017415753359,4.389709833810243,4.137359070984139,11.5124221054279,10.663960683787035,0.5502433321223019,0.49943095056435893,2.9629591951780587,2.3173232858401196,4.139986024548363,3.825775253215249,7.614677480085313,7.289980215819241,0.8240393779910438,0.7020223836599463
Downstream signal transduction,0.5024600826046249,0.4440491346471115,58.579908551674244,57.80964246309935,0.40521226322065507,0.36119341162696383,1.3386510672982392,1.201968190409271,1.0368502965893238,0.9593410236631943,2.0605873763486153,1.8455256982419594,0.3303410936461295,0.3231625090190061,2.47917667888304,1.9644571847117502,10.07700699663836,9.364424297669808,12.136977777264185,11.691157838971739,1.4891178087182169,1.2699133855396056
Signaling by PDGF,7.307531564353369,6.611899094075382,13.004848975330082,12.745325867695275,1.8954995560232286,1.3532349055552229,17.718581440589816,16.823376615406627,14.914478302591334,14.2411222270245,5.143967451814144,4.731874245039803,0.730701005080528,0.6463801193804922,0.9270405468383567,0.7482185275088662,1.1467295968001097,1.0405068696522441,1.312703495103553,1.2227523133392544,8.265992380145088,7.3146716129829645
Activation of TRKA receptors,4.501346816750651,4.024644159154387,1.0662402221849594,1.0125939350941537,2.5392873369494984,1.7602976799697503,1.3064737847528665,1.1737883869395154,19.59815737986117,18.746265973692154,1.504855745568515,1.3394168437629532,9.28865086025755,8.492980191908565,0.571446856163226,0.4729109576816513,0.9997554652212096,0.9048823129961927,3.551260413087308,3.3533774138600627,0.6391537411909711,0.5538145795686302
NGF-independant TRKA activation,4.428703593313276,3.9582319533900594,1.1578839144191961,1.1001910065512401,1.5610901438277334,1.1263886833334047,3.062947941644397,2.7807676462166953,18.469023204540488,17.664928844689427,0.33127304311969513,0.323881516844813,13.868046811923778,12.851376690928195,0.5960535832508674,0.4932935106097867,1.4743426026934894,1.3444901861058796,3.5882061773971463,3.389000117034209,0.6822604307618884,0.5881681498564495
Signaling by NTRK1 (TRKA),0.5028349715933442,0.4441844128811163,9.411767793613702,9.200128469560012,0.5014095502505481,0.4173428609182629,0.5347274436016274,0.49587966219781704,1.3183511142179054,1.2206026946137447,0.39768381938995573,0.3764421672994126,1.0529574810011935,0.9113705292912238,0.6959498580434592,0.5676715662838713,7.402752813580119,6.883903705264293,2.1271959043177557,1.9905130274287874,2.763465223213098,2.370418431988776
TRKA activation by NGF,0.8933024419208488,0.7603327269242479,0.9783862904984904,0.9294529577643658,0.8137112830144717,0.6071300652355934,0.5296095192884694,0.4917828841008904,5.150122975245839,4.866737978679767,3.540795362103797,3.2248543315820015,1.9083926573251542,1.6674956667549095,1.2954362197596556,1.0383971602328423,0.692780487029674,0.6312442400799579,0.9666301258787489,0.9021888882856255,0.6797584069733397,0.5859261048137089
SCF(Skp2)-mediated degradation of p27/p21,7.610253945400695,6.8833947946733804,49.2185755841787,48.54324094262978,0.47501160984054064,0.3994016760638985,6.75225683236602,6.24902906888119,2.8562017402968185,2.671652677774841,0.8435636128325052,0.7574591743920521,3.8549392374553673,3.426871446085238,0.338174229153946,0.3245615345214128,7.770274673450711,7.22358121618479,18.54248534450159,17.906917829824156,0.7135757401021111,0.6139876436936077
Signalling to ERKs,1.1472313256718445,0.975929745028485,15.303029018548468,15.017224547858984,0.4444431101027506,0.38411156429140525,0.45933121920684433,0.4314420728155487,0.35699291665433475,0.3502399023522041,0.7134767343404278,0.6419338217448669,4.4197377956119475,3.9411482654665506,0.3519670232220558,0.33357465123032815,12.328160983513284,11.43459810539707,5.4370087862326955,5.168253207295282,1.3797792403622884,1.1734006839810718
Signalling to p38 via RIT and RIN,0.8588657020216307,0.7321083677278145,7.332523613056238,7.1479745505342605,0.5436049232592624,0.444016826850759,1.0413723323909334,0.9356841215959606,17.94618102562033,17.158288973844964,3.613519864894238,3.2923463074387658,5.146597740554651,4.631192698518984,1.0675530742982764,0.856663424222971,3.6988496558193478,3.409798108456879,3.896867877740687,3.682492831369001,0.5489512099811887,0.4823184060120916
Digestion of dietary carbohydrate,0.42008440542221936,0.3849906233964931,2.838194669181667,2.734372101865313,0.8045189061544122,0.6007073216598926,0.6630822124291242,0.6080120077286398,0.5380016869704625,0.5096657355172227,0.4604590387227929,0.4289825143136553,0.5503123606963813,0.49943095056435893,1.687236481707467,1.3370387163363793,0.42455546677417916,0.40177180881647967,0.3339878866380637,0.3302022449082797,0.68458903552848,0.5902366201547047
Cellular hexose transport,0.5823984266095806,0.5043882372704754,66.9065402847385,66.05955354866364,1.7249285394510576,1.2312854071063775,12.759454805733181,12.04687210676463,0.9499863287130611,0.880414126166803,12.718386341641695,11.790743673953205,7.699982443238996,7.009514058561016,2.1375395720077734,1.6952126376542178,8.130244142818416,7.554586989617179,26.685158710373052,25.81705627822511,0.7487367542591186,0.6388978881405506
Metabolism of porphyrins,0.558846411612563,0.4858195756533358,15.365686214028246,15.079072247331975,1.0464359974290076,0.7708274934268993,3.596803896801353,3.275191436345511,3.3507724859785464,3.1415128636702105,5.034467689426296,4.627749482967341,1.4778040532823216,1.2838662240937349,0.540543928171493,0.45136482568947955,0.4791641807101834,0.44543040339263285,22.316061873686902,21.55555562240117,0.6997585973988759,0.6033194777972483
