,ER Status qvalues,PR Status qvalues,HER2 Status qvalues,Triple Neg qvalues,ER-/PR-/HER2+ qvalues
Truncations of AMER1 destabilize the destruction complex,36.8857441014375,17.265660687427673,14.192770914740942,22.347621477766573,13.01896247660482
AMER1 mutants destabilize the destruction complex,36.8857441014375,17.265660687427673,14.192770914740942,22.347621477766573,13.01896247660482
APC truncation mutants have impaired AXIN binding,36.8857441014375,17.265660687427673,14.192770914740942,22.347621477766573,13.01896247660482
truncated APC mutants destabilize the destruction complex,36.8857441014375,17.265660687427673,14.192770914740942,22.347621477766573,13.01896247660482
"AXIN mutants destabilize the destruction complex, activating WNT signaling",36.8857441014375,17.265660687427673,14.192770914740942,22.347621477766573,13.01896247660482
G1/S DNA Damage Checkpoints,36.73833774482169,18.648309477290177,5.514358194008507,33.146029682963615,2.658857613729098
Platelet degranulation ,36.63246812214767,15.375005996042418,3.68310340134965,25.72472332988521,4.834732611258957
Bile acid and bile salt metabolism,36.612231343375576,14.857029829662327,0.637991616867368,33.77630183048559,2.3815673649892326
Interleukin-21 signaling,36.5843658090389,24.645312837273508,6.39784399987215,25.004078844839384,6.634426197463473
SHC-mediated cascade:FGFR3,36.53769129537915,12.41994683161137,0.944797267893987,34.09702195464301,2.0955122826098975
Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,36.45395553458763,20.512220527938275,8.333561830148565,31.08987081418356,3.5607017045165676
Sema4D mediated inhibition of cell attachment and migration,36.445955980853924,7.828278291507404,0.5458680055936294,37.50077337622678,1.6469725447168038
Activated NTRK3 signals through RAS,36.43237043038366,13.259377580027227,0.9790245581931343,34.250778386157705,2.181413650240747
Signaling by Ligand-Responsive EGFR Variants in Cancer,36.28386305577058,11.246329141918794,0.46673144507438363,37.75184913404073,1.13205443546903
Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,36.27182788766992,11.231732738618685,0.4656160669626226,37.75650800353779,1.1283914628352227
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,36.25067624674033,20.241484014259516,7.180081954448264,31.66827915969903,3.105473031698301
Heparan sulfate/heparin (HS-GAG) metabolism,36.24573557598768,10.913912498907616,5.626268867128497,27.41578386520731,5.296793226115886
Termination of translesion DNA synthesis,36.078413268846575,22.381797520678607,5.342418019631906,31.69741825577642,3.858286212637988
Regulation of RUNX2 expression and activity,35.99571865937644,18.67772684357256,5.3077665764268085,31.72601860514281,2.823729867917261
Plasma lipoprotein clearance,35.90707148987131,13.998100063548973,4.4901644238341865,27.881535881408226,4.474184891927364
SHC1 events in ERBB4 signaling,35.84320783076254,12.241532628181556,0.5985494792076033,34.67321702789001,1.81401816501906
The role of GTSE1 in G2/M progression after G2 checkpoint,35.77235814295366,19.014966079088524,7.246417444339218,30.480231118013823,3.3419008637373913
IKK complex recruitment mediated by RIP1,35.67444502666277,15.606597257315437,1.1079482424585394,34.296231173268886,1.8818393881822644
Peroxisomal protein import,35.63639551487108,23.874933118364435,1.1688646465556591,34.46864726218179,2.529432705498734
SCF(Skp2)-mediated degradation of p27/p21,35.56826198597499,18.1035882685238,5.625169839322292,31.85216054030088,2.5875681322513433
MAPK3 (ERK1) activation,35.53026961081399,9.721321828990613,1.4916451378898419,31.738067268945553,2.4190625188043127
Constitutive Signaling by Overexpressed ERBB2,35.4622391399676,12.6748299369472,1.0910138617769267,35.6910149734936,1.5134524387264208
Spry regulation of FGF signaling,35.4403246475158,4.93442741311998,0.7597500106657902,36.94238742277919,0.7532633475622338
FLT3 Signaling,35.43643842309533,15.123218318930872,2.3250341792127207,33.99642421858029,1.6996371168725044
Gap-filling DNA repair synthesis and ligation in GG-NER,35.408024494582435,23.57095420232831,4.226600749478034,30.423560640909344,4.477799869282719
Activated NTRK2 signals through RAS,35.31111989332258,12.463739659142826,0.7624904587123214,33.82978061269802,1.9538628008767478
Gap junction degradation,35.299743817137596,26.048404461598235,2.5756737422482634,24.558000288332135,8.313100998285817
Signaling by NOTCH1,35.26039711644066,10.83752888266812,5.414458107983213,27.789887040255426,3.995435566979203
Signaling by FGFR1,35.11733482255422,9.818996204647709,0.4269672377224148,34.94336851050286,1.111597775799749
Class B/2 (Secretin family receptors),35.01735243532732,12.37921815648053,3.7914989338987306,26.012212933881404,4.393145581571565
Diseases of Mismatch Repair (MMR),34.898634629672166,16.8400996424459,2.191298957211951,32.25743436695884,2.872181549307712
HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA),34.69834247363998,21.05115185986221,6.3595226877435564,31.0528235584153,3.0162584607942997
UNC93B1 deficiency - HSE,34.57374850536377,22.580953854320075,10.762614107507265,20.341678174377385,11.668721711048587
Creation of C4 and C2 activators,34.55211387455992,24.161709964912276,11.08733636574246,19.060023578700964,11.247993024685687
Cyclin A:Cdk2-associated events at S phase entry,34.52752101964371,16.839221804623453,4.478658304995415,32.43418545064809,1.9454422269771126
Abacavir transport and metabolism,34.41557093229841,16.022636371703054,12.768139680392187,26.512635867125454,8.952892844919049
G alpha (q) signalling events,34.347648933647875,14.322747284322828,1.212355163359917,30.19672130862025,2.2613936835341892
Signaling by FGFR3 in disease,34.31524866289736,11.381255937071652,0.8024844636677928,32.54449337799228,1.8154919087432215
Signaling by FGFR3 point mutants in cancer,34.30846796890631,11.380505015488659,0.8027157224573458,32.53285905968859,1.8160595568653153
Defective SLC7A7 causes lysinuric protein intolerance (LPI),34.257382905051884,28.510786828423083,6.757532972607623,34.11065126265663,2.5565282131420455
Intra-Golgi traffic,34.02709165025986,15.252889757944512,3.4465646138011086,24.542072006140714,6.231694023130819
CLEC7A (Dectin-1) signaling,34.01445581437775,16.904240200384276,4.128764760631285,31.116009475073135,2.248867230343636
FasL/ CD95L signaling,33.98956696125494,16.88746900535494,3.10606031954183,26.62239465531679,4.874207691394263
RAF/MAP kinase cascade,33.96297212184105,14.417328197832058,2.536287750251706,31.83317949251731,1.8249407237297621
Wax and plasmalogen biosynthesis,33.893792704534995,5.6174348730953705,4.432685617160289,26.591176794730703,4.803507789273888
Role of LAT2/NTAL/LAB on calcium mobilization,33.79755500130126,23.114239497058346,10.2976864018856,18.693792734781294,10.845488348160766
Activated NTRK2 signals through FRS2 and FRS3,33.79082470826796,11.663083536949191,1.8553071820911329,28.883940328561007,3.137405825433283
Downregulation of ERBB2:ERBB3 signaling,33.72597348390091,9.941798544585689,0.5438652243370629,44.58704761232462,0.6873048220391098
APC/C:Cdc20 mediated degradation of mitotic proteins,33.543749101477836,18.68856288919753,7.702600043703656,28.841937569559697,3.1757859618929176
Interleukin-23 signaling,33.52536215947774,18.46316742340856,3.275090731246702,24.240708935065015,5.511104361409356
mRNA Capping,33.51573883194941,13.647687079282637,1.7931687780010686,32.25364053126622,2.61986526637146
Interconversion of 2-oxoglutarate and 2-hydroxyglutarate,33.4798467929828,27.891154607489465,12.969956117164072,23.305329998336692,8.493394621750856
Fatty acyl-CoA biosynthesis,33.478983015511155,15.379782248038913,5.305778785907621,17.99966029823487,12.313091389016375
Zinc efflux and compartmentalization by the SLC30 family,33.42901499201208,28.706974525345064,11.62129493466745,13.215917950049077,18.469238246859973
Cytosolic iron-sulfur cluster assembly,33.15752931482155,27.5092661143604,5.993105799321562,23.194819598462725,6.672401839911659
Endosomal Sorting Complex Required For Transport (ESCRT),33.12425185684582,20.920883121385916,13.480955691470216,16.118001910932993,15.532415252078753
MAPK1/MAPK3 signaling,33.11807197361075,13.932680745484598,2.512526694160265,31.12138669382736,1.7730603027651615
RNA Polymerase II Transcription Elongation,32.94198131240571,16.740852769252765,2.828628232548652,29.74617140330621,4.07133588970071
Formation of RNA Pol II elongation complex ,32.94198131240571,16.740852769252765,2.828628232548652,29.74617140330621,4.07133588970071
Suppression of autophagy,32.88760343886901,26.571850684230384,3.2140475107909463,33.2673929300393,2.294709134586045
CD22 mediated BCR regulation,32.874698617565834,22.73463634140343,11.808866779879507,16.63783621192448,12.373431842768394
TRP channels,32.83000692649975,23.224540002961504,5.649030334820989,24.066542832076713,7.091683192451434
FRS-mediated FGFR3 signaling,32.82492108647587,10.679795666350147,1.9759848829959472,27.13868522947599,3.195110204292274
Cyclin E associated events during G1/S transition ,32.82492108647587,15.951902160006735,4.272770123312202,30.998050261697177,1.8184414519731444
RAS signaling downstream of NF1 loss-of-function variants,32.73408911126201,10.491744196536386,0.4394250755335063,35.312659638374505,0.9540168443421088
TP53 Regulates Transcription of DNA Repair Genes,32.673640470005125,17.970146190554882,3.1177903082709344,31.260277775884017,2.747640971544628
Signaling by VEGF,32.66798031557793,13.41403072881673,0.5069376172954021,35.67076728468705,0.45175197334920597
Classical antibody-mediated complement activation,32.658478021026994,23.177504777931738,11.15091437864465,17.54888799403742,11.1710564404412
Transcriptional regulation by RUNX3,32.65329806528891,13.410600849004553,2.9844916453677923,31.01433128881452,1.7661615087305653
SLBP independent Processing of Histone Pre-mRNAs,32.63563528527147,18.25529689776291,10.053357298126189,23.92556788480382,6.742289748621713
Resolution of D-loop Structures through Holliday Junction Intermediates,32.60885912674433,19.24243290571793,9.871562904383248,26.256781949555904,5.416494779792716
Resolution of D-Loop Structures,32.49629469837538,19.21352697010908,9.896484621045305,26.108421108724865,5.431086829294768
PP2A-mediated dephosphorylation of key metabolic factors,32.49352119847748,11.294613020427017,2.1505303754922456,32.13250908399877,1.2571705599580765
MET interacts with TNS proteins,32.43473386409164,13.570955221168457,1.5095538533342916,28.356767483243647,3.285097824572703
GDP-fucose biosynthesis,32.39417084173418,13.025912976430178,21.747607702314347,12.66027830812628,21.027841172692987
Signaling downstream of RAS mutants,32.34359791421978,11.385454839416749,4.646982155408105,24.17313250211609,4.259285383750343
Paradoxical activation of RAF signaling by kinase inactive BRAF,32.34102425735475,11.38419548174125,4.646982155408105,24.17181143930755,4.259285383750343
Signaling by moderate kinase activity BRAF mutants,32.34102425735475,11.38419548174125,4.646982155408105,24.17181143930755,4.259285383750343
Signaling by RAS mutants,32.34102425735475,11.384164722721694,4.646982155408105,24.17181143930755,4.259285383750343
Ion influx/efflux at host-pathogen interface,32.28380893721986,13.565142375692277,0.6362845790668108,39.86457393459418,0.5265764219004737
APC-Cdc20 mediated degradation of Nek2A,32.171819597869025,24.817538750955162,11.825286096409712,26.72227543060527,5.043028824499577
Downstream signaling of activated FGFR3,32.05622310028996,10.518248864527864,1.6723805120434738,27.1804263328159,2.827963150062662
Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion,32.01067205520479,12.739476565669216,1.2974096910088784,44.681087916873416,0.3615024111024151
Signaling by TGF-beta Receptor Complex,31.994609105290362,8.411059090674568,0.8098579537411177,37.320235956774404,0.43631950378832507
Role of ABL in ROBO-SLIT signaling,31.986151359613842,25.507435665559065,4.1295233367557,16.991783253117948,11.60339947370883
p53-Dependent G1/S DNA damage checkpoint,31.98158847876279,16.523132938513985,4.7330126292377726,29.444019513407554,2.1224025260246884
p53-Dependent G1 DNA Damage Response,31.98158847876279,16.523132938513985,4.7330126292377726,29.444019513407554,2.1224025260246884
Processive synthesis on the C-strand of the telomere,31.938938686871946,21.763042520247538,6.1907615575346115,26.004284293178532,4.649627671368149
NTRK2 activates RAC1,31.924315562031982,20.20181414461491,1.9874038771264535,28.563775596997427,2.768573554169556
Nicotinamide salvaging,31.844244199723928,9.69391391780841,3.646197531390506,21.51668828285512,5.6424148563039305
Formation of HIV elongation complex in the absence of HIV Tat,31.838173885656335,17.04835815111572,2.9962256320313054,29.651945020925584,3.5399569776108457
Synthesis of bile acids and bile salts,31.83305141705539,12.848229384384167,0.5551482953617056,29.659337460171148,2.0383869990775016
Formation of HIV-1 elongation complex containing HIV-1 Tat,31.815787466159225,17.19102304633458,2.966845975965665,29.78975448217589,3.4789302693099
Tat-mediated elongation of the HIV-1 transcript,31.815787466159225,17.19102304633458,2.966845975965665,29.78975448217589,3.4789302693099
HIV Transcription Elongation,31.815787466159225,17.19102304633458,2.966845975965665,29.78975448217589,3.4789302693099
RHO GTPases activate IQGAPs,31.75336569067085,17.084782189517682,6.209278174111816,25.20500638798491,3.4275654622957576
TRAF6-mediated induction of TAK1 complex within TLR4 complex,31.679659010146885,17.876373698500007,2.0904344960451526,29.642420578983465,2.45271306861399
NOSIP mediated eNOS trafficking,31.626820120285405,17.668956313850245,7.522269214608562,18.32629652306802,11.413441306897317
